accession,name,ncbi_group,group,strain,biosample,bioproject,study,source,reference,status,size,gc,replicons,wgs,scaffolds,CDS,release_date,genbank_ftp,refseq_ftp
GCA_000240425.2,Mycobacterium avium subsp. paratuberculosis 4B,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,4B,SAMN02472021,PRJna72215,human ileum,human_associated,Hsu et al. 2011,Contig,4.7386,69.3,,AGAM01,479,4309,2011-12-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/240/425/GCA_000240425.2_ASM24042v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/240/425/GCF_000240425.1_ASM24042v2
GCA_000240445.2,Mycobacterium avium subsp. paratuberculosis DT 3,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,DT 3,SAMN02472023,PRJna72217,red deer feces,animal_associated,Hsu et al. 2011,Contig,4.72517,69.3,,AGAN01,531,4312,2011-12-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/240/445/GCA_000240445.2_ASM24044v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/240/445/GCF_000240445.1_ASM24044v2
GCA_000240465.2,Mycobacterium avium subsp. paratuberculosis Env 210,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,Env 210,SAMN02472020,PRJna72219,env isolate dairy farm,isolate,Hsu et al. 2011,Contig,4.73614,69.3,,AGAO01,538,4318,2011-12-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/240/465/GCA_000240465.2_ASM24046v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/240/465/GCF_000240465.1_ASM24046v2
GCA_000240485.2,Mycobacterium avium subsp. avium DT 78,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,DT 78,SAMN02472015,PRJna72221,water buffalo ileum,animal_associated,Hsu et al. 2011,Contig,4.95983,69.2,,AGAP01,1201,4638,2011-12-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/240/485/GCA_000240485.2_ASM24048v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/240/485/GCF_000240485.1_ASM24048v2
GCA_000240525.2,Mycobacterium avium subsp. paratuberculosis ATCC 19698,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,ATCC 19698,SAMN02472018,PRJna71483,isolate,isolate,Hsu et al. 2011,Contig,4.73633,69.3,,AGAR01,1092,0,2011-12-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/240/525/GCA_000240525.2_ASM24052v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/240/525/GCF_000240525.1_ASM24052v2
GCA_000244915.1,Bradyrhizobium sp. WSM471,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,WSM471,SAMN02261395,PRJna61807,isolate,isolate,na, Chromosome,7.78402,63.4,chromosome:NZ_CM001442.1/CM001442.1,AHLW01,1,6996,2012-01-24T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/244/915/GCA_000244915.1_ASM24491v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/244/915/GCF_000244915.1_ASM24491v1
GCA_000244935.1,Bradyrhizobium sp. WSM1253,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,WSM1253,SAMN02261403,PRJna62341,isolate,isolate,Tiwari et al. 2015,Scaffold,8.71981,63.1,,AHMB01,2,7851,2012-01-24T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/244/935/GCA_000244935.1_ASM24493v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/244/935/GCF_000244935.1_ASM24493v1
GCA_000246875.2,Halomonas sp. KM-1,Bacteria;Proteobacteria;Gammaproteobacteria,Gammaproteobacteria,KM-1,SAMD00036607,PRJDB36,isolate,isolate,Kawata et al. 2012,Contig,4.99281,64.1,,BAEU01,173,4447,2012-01-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/246/875/GCA_000246875.2_ASM24687v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/246/875/GCF_000246875.1_ASM24687v2
GCA_000257685.2,Bradyrhizobium elkanii 587,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,587,SAMN02471378,PRJna86995,root nodule soybean,plant_associated,de Souza et al. 2012,Contig,8.67316,63.6,,AJJK01,2430,0,2012-04-05T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/257/685/GCA_000257685.2_BelkAss1.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/257/685/GCF_000257685.2_BelkAss1.0
GCA_000261505.1,Bradyrhizobium elkanii CCBAU 05737,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCBAU 05737,SAMN02469485,PRJna77219,genome sequencing for microsymbionts of soybean,plant_associated,Tian et al. 2012 PnaS,Contig,9.77318,63.5,,AJPV01,751,8555,2012-05-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/261/505/GCA_000261505.1_05737,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/261/505/GCF_000261505.1_05737
GCA_000261525.1,Bradyrhizobium elkanii CCBAU 43297,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCBAU 43297,SAMN02469464,PRJna77219,genome sequencing for microsymbionts of soybean,plant_associated,Tian et al. 2012 PnaS,Contig,9.3477,63.7,,AJPW01,654,8197,2012-05-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/261/525/GCA_000261525.1_43297,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/261/525/GCF_000261525.1_43297
GCA_000261545.1,Bradyrhizobium japonicum CCBAU 15354,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCBAU 15354,SAMN02469475,PRJna77219,genome sequencing for microsymbionts of soybean,plant_associated,Tian et al. 2012 PnaS,Contig,10.1266,63.3,,AJPX01,951,8932,2012-05-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/261/545/GCA_000261545.1_15354,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/261/545/GCF_000261545.1_15354
GCA_000261565.1,Bradyrhizobium japonicum CCBAU 15517,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCBAU 15517,SAMN02469482,PRJna77219,genome sequencing for microsymbionts of soybean,plant_associated,Tian et al. 2012 PnaS,Contig,9.91703,63.4,,AJPY01,1129,8717,2012-05-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/261/565/GCA_000261565.1_15517,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/261/565/GCF_000261565.1_15517
GCA_000261585.1,Bradyrhizobium japonicum CCBAU 15618,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCBAU 15618,SAMN02469476,PRJna77219,genome sequencing for microsymbionts of soybean,plant_associated,Tian et al. 2012 PnaS,Contig,9.82401,63.4,,AJPZ01,691,8820,2012-05-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/261/585/GCA_000261585.1_15618,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/261/585/GCF_000261585.1_15618
GCA_000261605.1,Bradyrhizobium japonicum CCBAU 25435,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCBAU 25435,SAMN02469483,PRJna77219,genome sequencing for microsymbionts of soybean,plant_associated,Tian et al. 2012 PnaS,Contig,9.46079,63.5,,AJQA01,520,8470,2012-05-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/261/605/GCA_000261605.1_25435,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/261/605/GCF_000261605.1_25435
GCA_000261625.1,Bradyrhizobium japonicum CCBAU 83623,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCBAU 83623,SAMN02469465,PRJna77219,genome sequencing for microsymbionts of soybean,plant_associated,Tian et al. 2012 PnaS,Contig,10.0743,63.3,,AJQB01,1212,8878,2012-05-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/261/625/GCA_000261625.1_83623,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/261/625/GCF_000261625.1_83623
GCA_000261665.1,Bradyrhizobium liaoningense CCBAU 83689,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCBAU 83689,SAMN02469477,PRJna77219,genome sequencing for microsymbionts of soybean,plant_associated,Tian et al. 2012 PnaS,Contig,8.00982,63.8,,AJQD01,1133,6891,2012-05-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/261/665/GCA_000261665.1_83689,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/261/665/GCF_000261665.1_83689
GCA_000261705.1,Bradyrhizobium sp. CCBAU 15544,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCBAU 15544,SAMN02469468,PRJna77219,genome sequencing for microsymbionts of soybean,plant_associated,Tian et al. 2012 PnaS,Contig,8.48438,63.7,,AJQF01,612,7529,2012-05-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/261/705/GCA_000261705.1_15544,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/261/705/GCF_000261705.1_15544
GCA_000261725.1,Bradyrhizobium sp. CCBAU 15615,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCBAU 15615,SAMN02469484,PRJna77219,genome sequencing for microsymbionts of soybean,plant_associated,Tian et al. 2012 PnaS,Contig,8.85254,63.7,,AJQG01,453,7815,2012-05-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/261/725/GCA_000261725.1_15615,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/261/725/GCF_000261725.1_15615
GCA_000261745.1,Bradyrhizobium sp. CCBAU 15635,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCBAU 15635,SAMN02469488,PRJna77219,genome sequencing for microsymbionts of soybean,plant_associated,Tian et al. 2012 PnaS,Contig,8.28871,63.8,,AJQH01,456,7410,2012-05-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/261/745/GCA_000261745.1_15635,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/261/745/GCF_000261745.1_15635
GCA_000261765.1,Bradyrhizobium diazoefficiens,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCBAU 41267,SAMN02469472,PRJna77219,genome sequencing for microsymbionts of soybean,plant_associated,Tian et al. 2012 PnaS,Contig,9.12183,64,,AJQI01,563,8396,2012-05-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/261/765/GCA_000261765.1_41267,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/261/765/GCF_000261765.1_41267
GCA_000261785.1,Bradyrhizobium yuanmingense CCBAU 05623,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCBAU 05623,SAMN02469473,PRJna77219,genome sequencing for microsymbionts of soybean,plant_associated,Tian et al. 2012 PnaS,Contig,8.24575,63.8,,AJQJ01,570,7288,2012-05-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/261/785/GCA_000261785.1_05623,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/261/785/GCF_000261785.1_05623
GCA_000261805.1,Bradyrhizobium yuanmingense CCBAU 25021,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCBAU 25021,SAMN02469474,PRJna77219,genome sequencing for microsymbionts of soybean,plant_associated,Tian et al. 2012 PnaS,Contig,7.99095,63.8,,AJQK01,490,7057,2012-05-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/261/805/GCA_000261805.1_25021,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/261/805/GCF_000261805.1_25021
GCA_000261825.1,Bradyrhizobium yuanmingense CCBAU 35157,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCBAU 35157,SAMN02469469,PRJna77219,genome sequencing for microsymbionts of soybean,plant_associated,Tian et al. 2012 PnaS,Contig,7.85413,63.9,,AJQL01,457,6944,2012-05-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/261/825/GCA_000261825.1_35157,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/261/825/GCF_000261825.1_35157
GCA_000263795.2,Hydrogenophaga sp. PBC,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,PBC,SAMN02471431,PRJna84413,plant microbe interface,plant_associated,Brown et al. 2012,Complete,5.23248,68.4,chromosome:NZ_CP017311.1/CP017311.1,,1,4933,2016-09-28T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/263/795/GCA_000263795.2_Hint_PBC,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/263/795/GCF_000263795.2_Hint_PBC
GCA_000277525.1,Sphingobium xenophagum QYY,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,QYY,SAMN02470887,PRJna167136,isolate,isolate,Qu et al. 2013,Contig,4.22111,63.1,,AKIB01,129,3910,2012-07-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/277/525/GCA_000277525.1_ASM27752v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/277/525/GCF_000277525.1_ASM27752v1
GCA_000282615.1,Bradyrhizobium sp. YR681,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,YR681,SAMN00839655,PRJna83113,plant microbe interface,plant_associated,Brown et al. 2012,Contig,7.83171,64.7,,AKIY01,351,7139,2012-07-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/282/615/GCA_000282615.1_Bradyrhizobium.strYR681_v1.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/282/615/GCF_000282615.1_Bradyrhizobium.strYR681_v1.0
GCA_000283515.1,Sphingobium sp. SYK-6,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,SYK-6,SAMD00061118,PRJna67115,waste liquor of pulp mill,engineered,Masai et al. 2012,Complete,4.34813,65.5589,chromosome:NC_015976.1/AP012222.1; plasmid pSLPG:NC_015974.1/AP012223.1,,2,3932,2011-08-31T23:07:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/283/515/GCA_000283515.1_ASM28351v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/283/515/GCF_000283515.1_ASM28351v1
GCA_000284275.1,Bradyrhizobium sp. S23321,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,S23321,SAMD00060998,PRJDA72425,isolate,isolate,Okubo et al 2012,Complete,7.23184,64.3,chromosome:NC_017082.1/AP012279.1,,1,6733,2012-03-28T23:04:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/275/GCA_000284275.1_ASM28427v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/275/GCF_000284275.1_ASM28427v1
GCA_000284375.1,Bradyrhizobium japonicum USDA 6,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,USDA 6,SAMD00060992,PRJDA67463,isolate,isolate,Kaneko et al 2011,Complete,9.20738,63.7,chromosome:NC_017249.1/AP012206.1,,1,8327,2011-10-31T23:11:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/375/GCA_000284375.1_ASM28437v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/375/GCF_000284375.1_ASM28437v1
GCA_000293865.2,Limnohabitans sp. Rim28,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,Rim28,SAMN02470021,PRJna171293,limnohabitans sequencing,freshwater,Zeng et al. 2012,Contig,3.40725,58.5,,ALKN02,67,3269,2012-08-28T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/293/865/GCA_000293865.2_ASM29386v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/293/865/GCF_000293865.2_ASM29386v2
GCA_000296215.2,Bradyrhizobium sp. CCGE-LA001,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCGE-LA001,SAMN02469422,PRJna172908,isolate,plant_associated,Servin-Garciduenas et al. 2016,Complete,7.8335,63.6,chromosome:NZ_CP013949.1/CP013949.1,,1,6988,2016-01-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/296/215/GCA_000296215.2_ASM29621v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/296/215/GCF_000296215.2_ASM29621v2
GCA_000312425.1,Reyranella massiliensis 521,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,521,SAMEA2272098,PRJEB111,isolate,isolate,Pagnier et al. 2012,Scaffold,5.79226,64.8,,CAKO01,1,5575,2012-07-18T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/312/425/GCA_000312425.1_ASM31242v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/312/425/GCF_000312425.1_ASM31242v1
GCA_000344805.1,Bradyrhizobium oligotrophicum S58,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,S58,SAMD00061052,PRJDB684,isolate,isolate,Okubu et al. 2013,Complete,8.26417,65.1,chromosome:NC_020453.1/AP012603.1,,1,7061,2013-02-28T23:03:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/344/805/GCA_000344805.1_ASM34480v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/344/805/GCF_000344805.1_ASM34480v1
GCA_000367345.1,Sphingobium xenophagum NBRC 107872,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,NBRC 107872,SAMD00041805,PRJDB316,isolate,isolate,na,Contig,4.48642,62.9,,BARE01,138,4107,2013-04-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/367/345/GCA_000367345.1_ASM36734v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/367/345/GCF_000367345.1_ASM36734v1
GCA_000372985.1,Paraburkholderia sp. JPY251,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,JPY251,SAMN02441720,PRJna169692,DOE JGI sequencing,isolate,na,Scaffold,8.60952,63.1,,ARDA01,122,7395,2013-04-19T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/372/985/GCA_000372985.1_ASM37298v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/372/985/GCF_000372985.1_ASM37298v1
GCA_000373125.1,Bradyrhizobium sp. WSM4349,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,WSM4349,SAMN02441380,PRJna169713,DOE JGI sequencing,isolate,na,Scaffold,8.29433,63.1,,ARDH01,104,7404,2013-04-19T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/373/125/GCA_000373125.1_ASM37312v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/373/125/GCF_000373125.1_ASM37312v1
GCA_000374205.1,Bradyrhizobium japonicum USDA 124,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,USDA 124,SAMN02441026,PRJna170887,DOE JGI sequencing,isolate,na,Scaffold,9.00227,64,,ARFJ01,123,8182,2013-04-19T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/374/205/GCA_000374205.1_ASM37420v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/374/205/GCF_000374205.1_ASM37420v1
GCA_000376165.1,gamma proteobacterium SCGC AB-629-K02,Bacteria;Proteobacteria;Gammaproteobacteria,Gammaproteobacteria,SCGC AB-629-K02,SAMN02256474,PRJna165557,dark ocean single cell genomics,marine,na,Contig,1.05449,46.9,,AQVR01,282,0,2013-04-20T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/376/165/GCA_000376165.1_ASM37616v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/376/165/GCF_000376165.1_ASM37616v1
GCA_000377585.1,Variovorax paradoxus 4MFCol3.1,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,4MFCol3.1,SAMN02440458,PRJna178041,plant_associated Grand Challenge Single Cell Sequencing DOE JGI,plant_associated,na,Scaffold,7.01173,67.5,,ARIP01,67,6418,2013-04-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/377/585/GCA_000377585.1_ASM37758v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/377/585/GCF_000377585.1_ASM37758v1
GCA_000379145.1,Bradyrhizobium elkanii USDA 76,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,USDA 76,SAMN02261261,PRJna162247,Genomic Encylopedia of Root Nodulating Bacteria,plant_associated,na,Scaffold,9.48477,63.7,,ARAG01,2,8534,2013-04-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/379/145/GCA_000379145.1_ASM37914v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/379/145/GCF_000379145.1_ASM37914v1
GCA_000379585.1,Bradyrhizobium sp. WSM2793,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,WSM2793,SAMN02256452,PRJna165325,Genomic Encylopedia of Root Nodulating Bacteria,plant_associated,na,Scaffold,8.87125,63.5,,ARBF01,84,7865,2013-04-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/379/585/GCA_000379585.1_ASM37958v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/379/585/GCF_000379585.1_ASM37958v1
GCA_000383115.1,alpha proteobacterium SCGC AAA015-N04,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,SCGC AAA015-N04,SAMN02441297,PRJna195640,DOE JGI sequencing,marine,na,Scaffold,1.71387,30.6,,ARSR01,74,0,2013-04-26T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/383/115/GCA_000383115.1_ASM38311v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/383/115/GCF_000383115.1_ASM38311v1
GCA_000383215.1,alpha proteobacterium SCGC AAA158-M15,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,SCGC AAA158-M15,SAMN02440963,PRJna195653,DOE JGI sequencing,marine,na,Scaffold,0.390267,30.5,,ARSW01,29,0,2013-04-26T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/383/215/GCA_000383215.1_ASM38321v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/383/215/GCF_000383215.1_ASM38321v1
GCA_000384615.1,alpha proteobacterium SCGC AAA536-G10,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,SCGC AAA536-G10,SAMN02440508,PRJna195655,DOE JGI sequencing,marine,na,Contig,2.1617,31,,ARQU01,148,0,2013-04-26T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/384/615/GCA_000384615.1_ASM38461v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/384/615/GCF_000384615.1_ASM38461v1
GCA_000389825.1,Pandoraea sp. SD6-2,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,SD6-2,SAMN02469694,PRJna174277,soil isolate sequecning,terrestrial,Pushiri et al. 2013,Scaffold,5.77201,62.5,,AQOU01,37,5038,2013-05-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/389/825/GCA_000389825.1_SD6-2_1.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/389/825/GCF_000389825.1_SD6-2_1.0
GCA_000390085.1,Mycobacterium avium subsp. paratuberculosis MAP4,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,MAP4,SAMN02603716,PRJna168471,isolate,human_associated,Bannantine et al. 2014,Complete,4.82942,69.3,chromosome:NC_021200.1/CP005928.1,,1,4327,2013-05-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/390/085/GCA_000390085.1_ASM39008v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/390/085/GCF_000390085.1_ASM39008v1
GCA_000395345.1,Cupriavidus sp. WS,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,WS,SAMN02469612,PRJna195550,isolate,isolate,na,Contig,7.89301,68.6,,AQPL01,785,6769,2013-05-15T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/395/345/GCA_000395345.1_CupWS1.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/395/345/GCF_000395345.1_CupWS1.0
GCA_000400995.2,Acidovorax sp. MR-S7,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,MR-S7,SAMD00010747,PRJDB715,isolate,isolate,Miura et al. 2013,Scaffold,5.00889,68.3,,BANP01,117,4552,2013-05-16T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/400/995/GCA_000400995.2_ASM40099v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/400/995/GCF_000400995.2_ASM40099v2
GCA_000421305.1,Bradyrhizobium japonicum is5,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,is5,SAMN02440582,PRJna195877,DOE JGI sequencing,isolate,na,Contig,7.58879,63.8,,ATWP01,60,6929,2013-07-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/421/305/GCA_000421305.1_ASM42130v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/421/305/GCF_000421305.1_ASM42130v1
GCA_000421325.1,alpha proteobacterium SCGC AAA536-K22,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,SCGC AAA536-K22,SAMN02441242,PRJna200604,DOE JGI sequencing,marine,na,Contig,1.99518,31,,ATWQ01,92,0,2013-07-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/421/325/GCA_000421325.1_ASM42132v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/421/325/GCF_000421325.1_ASM42132v1
GCA_000423605.1,Saccharospirillum impatiens DSM 12546,Bacteria;Proteobacteria;Gammaproteobacteria,Gammaproteobacteria,DSM 12546,SAMN02440661,PRJna185657,GEBA DOE JGI,isolate,na,Scaffold,4.74315,55.4,,AUIH01,148,4111,2013-07-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/423/605/GCA_000423605.1_ASM42360v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/423/605/GCF_000423605.1_ASM42360v1
