Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I979	SAMN03249376	PRJNA266616	GCA_001509915.1	Complete	4.08255	67.7	chromosome:NZ_CP010966.1/CP010966.1		1	3600	2016-01-11T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/509/915/GCA_001509915.1_ASM150991v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/509/915/GCF_001509915.1_ASM150991v1
Bradyrhizobium diazoefficiens	Bacteria	Proteobacteria	Alphaproteobacteria	NK6	SAMD00022775	PRJDB3027	GCA_001549695.1	Complete	10.4752	63.5453	chromosome Unknown:NZ_AP014685.1/AP014685.1; plasmid pNK6a:NZ_AP014659.1/AP014659.1; plasmid pNK6b:NZ_AP014686.1/AP014686.1; plasmid pNK6c:NZ_AP014687.1/AP014687.1; plasmid pNK6d:NZ_AP014688.1/AP014688.1		5	8639	2015-04-11T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/549/695/GCA_001549695.1_ASM154969v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/549/695/GCF_001549695.1_ASM154969v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	FDAARGOS_179	SAMN03996260	PRJNA231221	GCA_001558395.2	Complete	4.10086	67.7	chromosome:NZ_CP014153.1/CP014153.2		1	3418	2016-02-11T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/558/395/GCA_001558395.2_ASM155839v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/558/395/GCF_001558395.1_ASM155839v2
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H374	SAMN03249361	PRJNA266616	GCA_001605035.1	Complete	4.10744	67.7	chromosome:NZ_CP010838.1/CP010838.1		1	3632	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/035/GCA_001605035.1_ASM160503v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/035/GCF_001605035.1_ASM160503v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H378	SAMN03249363	PRJNA266616	GCA_001605055.1	Complete	4.10753	67.7	chromosome:NZ_CP010839.1/CP010839.1		1	3606	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/055/GCA_001605055.1_ASM160505v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/055/GCF_001605055.1_ASM160505v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H379	SAMN03249364	PRJNA266616	GCA_001605075.1	Complete	4.10533	67.7	chromosome:NZ_CP010840.1/CP010840.1		1	3617	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/075/GCA_001605075.1_ASM160507v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/075/GCF_001605075.1_ASM160507v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H380	SAMN03249365	PRJNA266616	GCA_001605095.1	Complete	4.10429	67.7	chromosome:NZ_CP010841.1/CP010841.1		1	3616	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/095/GCA_001605095.1_ASM160509v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/095/GCF_001605095.1_ASM160509v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H559	SAMN03249368	PRJNA266616	GCA_001605115.1	Complete	4.10649	67.7	chromosome:NZ_CP010844.1/CP010844.1		1	3608	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/115/GCA_001605115.1_ASM160511v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/115/GCF_001605115.1_ASM160511v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H375	SAMN03249362	PRJNA266616	GCA_001605135.1	Complete	4.11105	67.7	chromosome:NZ_CP010961.1/CP010961.1		1	3599	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/135/GCA_001605135.1_ASM160513v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/135/GCF_001605135.1_ASM160513v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H627	SAMN03249372	PRJNA266616	GCA_001605155.1	Complete	4.10741	67.7	chromosome:NZ_CP010962.1/CP010962.1		1	3615	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/155/GCA_001605155.1_ASM160515v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/155/GCF_001605155.1_ASM160515v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H489	SAMN03249366	PRJNA266616	GCA_001605175.1	Complete	4.10636	67.7	chromosome:NZ_CP010842.1/CP010842.1		1	3619	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/175/GCA_001605175.1_ASM160517v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/175/GCF_001605175.1_ASM160517v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H542	SAMN03249367	PRJNA266616	GCA_001605195.1	Complete	4.10335	67.7	chromosome:NZ_CP010843.1/CP010843.1		1	3607	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/195/GCA_001605195.1_ASM160519v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/195/GCF_001605195.1_ASM160519v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H561	SAMN03249369	PRJNA266616	GCA_001605215.1	Complete	4.07301	67.7	chromosome:NZ_CP010845.1/CP010845.1		1	3604	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/215/GCA_001605215.1_ASM160521v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/215/GCF_001605215.1_ASM160521v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H563	SAMN03249370	PRJNA266616	GCA_001605235.1	Complete	4.10639	67.7	chromosome:NZ_CP010846.1/CP010846.1		1	3625	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/235/GCA_001605235.1_ASM160523v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/235/GCF_001605235.1_ASM160523v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H622	SAMN03249371	PRJNA266616	GCA_001605255.1	Complete	4.10743	67.7	chromosome:NZ_CP010847.1/CP010847.1		1	3627	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/255/GCA_001605255.1_ASM160525v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/255/GCF_001605255.1_ASM160525v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	C393	SAMN03249373	PRJNA266616	GCA_001605275.1	Complete	4.13378	67.7	chromosome:NZ_CP010963.1/CP010963.1		1	3638	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/275/GCA_001605275.1_ASM160527v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/275/GCF_001605275.1_ASM160527v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	E476	SAMN03249374	PRJNA266616	GCA_001605295.1	Complete	4.10298	67.7	chromosome:NZ_CP010964.1/CP010964.1		1	3621	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/295/GCA_001605295.1_ASM160529v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/295/GCF_001605295.1_ASM160529v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H564	SAMN03249377	PRJNA266616	GCA_001605345.1	Complete	4.10955	67.7	chromosome:NZ_CP010249.1/CP010249.1		1	3626	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/345/GCA_001605345.1_ASM160534v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/345/GCF_001605345.1_ASM160534v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H788	SAMN03167927	PRJNA266616	GCA_001605365.1	Complete	4.10682	67.7	chromosome:NZ_CP010250.1/CP010250.1		1	3623	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/365/GCA_001605365.1_ASM160536v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/365/GCF_001605365.1_ASM160536v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I468	SAMN03249378	PRJNA266616	GCA_001605385.1	Complete	4.1064	67.7	chromosome:NZ_CP010251.1/CP010251.1		1	3630	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/385/GCA_001605385.1_ASM160538v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/385/GCF_001605385.1_ASM160538v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I469	SAMN03249379	PRJNA266616	GCA_001605405.1	Complete	4.11166	67.7	chromosome:NZ_CP010252.1/CP010252.1		1	3625	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/405/GCA_001605405.1_ASM160540v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/405/GCF_001605405.1_ASM160540v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I472	SAMN03249380	PRJNA266616	GCA_001605425.1	Complete	4.11165	67.7	chromosome:NZ_CP010253.1/CP010253.1		1	3622	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/425/GCA_001605425.1_ASM160542v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/425/GCF_001605425.1_ASM160542v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I476	SAMN03216666	PRJNA266616	GCA_001605445.1	Complete	4.10533	67.7	chromosome:NZ_CP010254.1/CP010254.1		1	3628	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/445/GCA_001605445.1_ASM160544v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/445/GCF_001605445.1_ASM160544v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I480	SAMN03216667	PRJNA266616	GCA_001605465.1	Complete	4.10639	67.7	chromosome:NZ_CP010255.1/CP010255.1		1	3628	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/465/GCA_001605465.1_ASM160546v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/465/GCF_001605465.1_ASM160546v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I483	SAMN03216668	PRJNA266616	GCA_001605485.1	Complete	4.10744	67.7	chromosome:NZ_CP010256.1/CP010256.1		1	3629	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/485/GCA_001605485.1_ASM160548v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/485/GCF_001605485.1_ASM160548v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I496	SAMN03216669	PRJNA266616	GCA_001605505.1	Complete	4.09671	67.7	chromosome:NZ_CP010257.1/CP010257.1		1	3622	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/505/GCA_001605505.1_ASM160550v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/505/GCF_001605505.1_ASM160550v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I498	SAMN03216670	PRJNA266616	GCA_001605525.1	Complete	4.1065	67.7	chromosome:NZ_CP010258.1/CP010258.1		1	3616	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/525/GCA_001605525.1_ASM160552v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/525/GCF_001605525.1_ASM160552v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I518	SAMN03216672	PRJNA266616	GCA_001605545.1	Complete	4.10535	67.7	chromosome:NZ_CP010259.1/CP010259.1		1	3627	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/545/GCA_001605545.1_ASM160554v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/545/GCF_001605545.1_ASM160554v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I521	SAMN03216673	PRJNA266616	GCA_001605565.1	Complete	4.10429	67.7	chromosome:NZ_CP010260.1/CP010260.1		1	3629	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/565/GCA_001605565.1_ASM160556v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/565/GCF_001605565.1_ASM160556v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I538	SAMN03216674	PRJNA266616	GCA_001605585.1	Complete	4.10772	67.7	chromosome:NZ_CP010261.1/CP010261.1		1	3630	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/585/GCA_001605585.1_ASM160558v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/585/GCF_001605585.1_ASM160558v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I539	SAMN03216675	PRJNA266616	GCA_001605605.1	Complete	4.10667	67.7	chromosome:NZ_CP010262.1/CP010262.1		1	3629	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/605/GCA_001605605.1_ASM160560v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/605/GCF_001605605.1_ASM160560v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I646	SAMN03216676	PRJNA266616	GCA_001605625.1	Complete	4.10535	67.7	chromosome:NZ_CP010263.1/CP010263.1		1	3626	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/625/GCA_001605625.1_ASM160562v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/625/GCF_001605625.1_ASM160562v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I656	SAMN03216677	PRJNA266616	GCA_001605645.1	Complete	4.10176	67.7	chromosome:NZ_CP010264.1/CP010264.1		1	3633	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/645/GCA_001605645.1_ASM160564v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/645/GCF_001605645.1_ASM160564v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I669	SAMN03216678	PRJNA266616	GCA_001605665.1	Complete	4.10342	67.7	chromosome:NZ_CP010265.1/CP010265.1		1	3622	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/665/GCA_001605665.1_ASM160566v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/665/GCF_001605665.1_ASM160566v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I707	SAMN03216679	PRJNA266616	GCA_001605685.1	Complete	4.10756	67.7	chromosome:NZ_CP010266.1/CP010266.1		1	3622	2016-03-31T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/685/GCA_001605685.1_ASM160568v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/685/GCF_001605685.1_ASM160568v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I344	SAMN03249375	PRJNA266616	GCA_001628735.1	Complete	4.11106	67.7	chromosome:NZ_CP011255.1/CP011255.1		1	3613	2016-04-22T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/628/735/GCA_001628735.1_ASM162873v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/628/735/GCF_001628735.1_ASM162873v1
Burkholderia sp. OLGA172	Bacteria	Proteobacteria	Betaproteobacteria	OLGA172	SAMN04498477	PRJNA312505	GCA_001634365.1	Complete	8.57489	60.8474	chromosome 1:NZ_CP014578.1/CP014578.1; chromosome 2:NZ_CP014579.1/CP014579.1; plasmid pOLGA1:NZ_CP014580.1/CP014580.1; plasmid pOLGA2:NZ_CP014581.1/CP014581.1; plasmid pOLGA3:NZ_CP014582.1/CP014582.1		5	7288	2016-04-29T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/634/365/GCA_001634365.1_ASM163436v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/634/365/GCF_001634365.1_ASM163436v1
Pandoraea pnomenusa	Bacteria	Proteobacteria	Betaproteobacteria	MCB032	SAMN04889867	PRJNA319140	GCA_001636275.1	Complete	5.81983	64.6124	chromosome:NZ_CP015371.1/CP015371.1; plasmid unnamed 1:NZ_CP015372.1/CP015372.1; plasmid unnamed 2:NZ_CP015373.1/CP015373.1; plasmid unnamed 3:NZ_CP015374.1/CP015374.1		4	4940	2016-05-03T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/636/275/GCA_001636275.1_ASM163627v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/636/275/GCF_001636275.1_ASM163627v1
Bradyrhizobium diazoefficiens USDA 110	Bacteria	Proteobacteria	Alphaproteobacteria	USDA 110	SAMN03573437	PRJNA282645	GCA_001642675.1	Complete	9.10606	64.1	chromosome:NZ_CP011360.1/CP011360.1		1	8519	2016-05-12T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/642/675/GCA_001642675.1_ASM164267v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/642/675/GCF_001642675.1_ASM164267v1
Mycobacterium avium subsp. paratuberculosis	Bacteria	Terrabacteria group	Actinobacteria	MAP/TANUVAS/TN/India/2008	SAMN04544372	PRJNA314834	GCA_001653355.1	Complete	4.82978	69.3	chromosome:NZ_CP015495.1/CP015495.1		1	4300	2016-05-27T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/653/355/GCA_001653355.1_ASM165335v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/653/355/GCF_001653355.1_ASM165335v1
Rhizobiales bacterium NRL2	Bacteria	Proteobacteria	Alphaproteobacteria	NRL2	SAMN05248104	PRJNA244670	GCA_001664005.1	Complete	4.70067	67.1	chromosome:CP016093.1		1	4323	2016-06-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/664/005/GCA_001664005.1_ASM166400v1	
Bordetella bronchialis	Bacteria	Proteobacteria	Betaproteobacteria	AU3182	SAMN05257177	PRJNA318508	GCA_001676705.1	Complete	5.87876	67.3	chromosome:NZ_CP016170.1/CP016170.1		1	5084	2016-06-27T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/676/705/GCA_001676705.1_ASM167670v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/676/705/GCF_001676705.1_ASM167670v1
Bordetella bronchialis	Bacteria	Proteobacteria	Betaproteobacteria	AU17976	SAMN05257179	PRJNA318508	GCA_001676745.1	Complete	5.96692	67.3	chromosome:NZ_CP016171.1/CP016171.1		1	5205	2016-06-27T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/676/745/GCA_001676745.1_ASM167674v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/676/745/GCF_001676745.1_ASM167674v1
Mycobacterium avium	Bacteria	Terrabacteria group	Actinobacteria	RCAD0278	SAMN04325949	PRJNA305474	GCA_001683455.1	Complete	4.95361	69.3	chromosome:NZ_CP016396.1/CP016396.1		1	4435	2016-07-11T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/683/455/GCA_001683455.1_ASM168345v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/683/455/GCF_001683455.1_ASM168345v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	VA-190	SAMN04867636	PRJNA321467	GCA_001686365.1	Complete	4.12722	67.7	chromosome:NZ_CP015761.1/CP015761.1		1	3632	2016-07-15T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/365/GCA_001686365.1_ASM168636v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/686/365/GCF_001686365.1_ASM168636v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	VA-194	SAMN04867637	PRJNA321467	GCA_001686405.1	Complete	4.11517	67.7	chromosome:NZ_CP015759.1/CP015759.1		1	3622	2016-07-15T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/405/GCA_001686405.1_ASM168640v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/686/405/GCF_001686405.1_ASM168640v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	VA-175	SAMN04867635	PRJNA321467	GCA_001686425.1	Complete	4.11	67.7	chromosome:NZ_CP015760.1/CP015760.1		1	3625	2016-07-15T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/425/GCA_001686425.1_ASM168642v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/686/425/GCF_001686425.1_ASM168642v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	VA-150	SAMN04867634	PRJNA321467	GCA_001686445.1	Complete	4.11355	67.7	chromosome:NZ_CP015762.1/CP015762.1		1	3575	2016-07-15T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/445/GCA_001686445.1_ASM168644v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/686/445/GCF_001686445.1_ASM168644v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	VA-52	SAMN04867631	PRJNA321467	GCA_001686465.1	Complete	4.12341	67.7	chromosome:NZ_CP015763.1/CP015763.1		1	3630	2016-07-15T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/465/GCA_001686465.1_ASM168646v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/686/465/GCF_001686465.1_ASM168646v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	VA-198	SAMN04867638	PRJNA321467	GCA_001686485.1	Complete	4.12871	67.7	chromosome:NZ_CP015764.1/CP015764.1		1	3629	2016-07-15T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/485/GCA_001686485.1_ASM168648v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/686/485/GCF_001686485.1_ASM168648v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	VA-09	SAMN04867627	PRJNA321467	GCA_001686505.1	Complete	4.11305	67.7	chromosome:NZ_CP015765.1/CP015765.1		1	3631	2016-07-15T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/505/GCA_001686505.1_ASM168650v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/686/505/GCF_001686505.1_ASM168650v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	VA-15	SAMN04867629	PRJNA321467	GCA_001686525.1	Complete	4.12099	67.7	chromosome:NZ_CP015766.1/CP015766.1		1	3562	2016-07-15T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/525/GCA_001686525.1_ASM168652v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/686/525/GCF_001686525.1_ASM168652v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	VA-18	SAMN04867630	PRJNA321467	GCA_001686545.1	Complete	4.14714	67.7	chromosome:NZ_CP015767.1/CP015767.1		1	3636	2016-07-15T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/545/GCA_001686545.1_ASM168654v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/686/545/GCF_001686545.1_ASM168654v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	VA-62	SAMN04867632	PRJNA321467	GCA_001686565.1	Complete	4.11578	67.7	chromosome:NZ_CP015768.1/CP015768.1		1	3636	2016-07-15T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/565/GCA_001686565.1_ASM168656v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/686/565/GCF_001686565.1_ASM168656v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	VA-145	SAMN04867633	PRJNA321467	GCA_001686585.1	Complete	4.11692	67.7	chromosome:NZ_CP015769.1/CP015769.1		1	3641	2016-07-15T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/585/GCA_001686585.1_ASM168658v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/686/585/GCF_001686585.1_ASM168658v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	VA-010	SAMN04867628	PRJNA321467	GCA_001686605.1	Complete	4.12172	67.7	chromosome:NZ_CP015770.1/CP015770.1		1	3631	2016-07-15T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/605/GCA_001686605.1_ASM168660v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/686/605/GCF_001686605.1_ASM168660v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	UT25Sm1	SAMN04994865	PRJNA321467	GCA_001686625.1	Complete	4.12477	67.7	chromosome:NZ_CP015771.1/CP015771.1		1	3590	2016-07-15T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/625/GCA_001686625.1_ASM168662v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/686/625/GCF_001686625.1_ASM168662v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	B203	SAMN03877216	PRJNA279196	GCA_001687385.1	Complete	4.13464	67.7	chromosome:NZ_CP012128.1/CP012128.1		1	3631	2016-07-19T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/687/385/GCA_001687385.1_ASM168738v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/687/385/GCF_001687385.1_ASM168738v1
